code,name,country
1678580,438-7170,GA
1678581,438-9417,GA
1678582,438-4617,GA
1678583,438-9417,GA
1678584,438-9417,GA
1678585,438-9417,GA
1678586,438-5311,GA
1678587,438-9417,GA
1678588,438-6540,GA
1678589,438-9417,GA
1678590,438-6540,GA
1678591,438-6540,GA
1678592,438-6664,GA
1678593,438-8355,GA
1678594,438-9417,GA
1678595,438-6664,GA
1678596,438-6664,GA
1678597,438-8355,GA
1678598,438-5562,GA
1678599,438-4750,GA
1678600,438-5562,GA
1678601,438-8646,GA
1678602,438-8392,GA
1678603,438-6540,GA
1678604,438-2911,GA
1678605,438-4617,GA
1678606,438-909E,GA
1678607,438-8392,GA
1678608,438-6116,GA
1678609,438-8646,GA
1678610,438-9417,GA
1678611,99999-MULT,GA
1678612,438-6664,GA
1678613,438-6664,GA
1678614,438-6232,GA
1678615,438-7170,GA
1678616,438-6232,GA
1678617,438-6214,GA
1678618,438-6232,GA
1678619,438-6116,GA
1678620,438-7170,GA
1678621,438-6540,GA
1678622,438-6540,GA
1678623,438-9417,GA
1678624,438-9417,GA
1678625,438-9417,GA
1678626,438-4617,GA
1678627,438-9417,GA
1678628,438-6540,GA
1678629,438-2827,GA
1678630,438-6540,GA
1678631,438-8355,GA
1678632,438-8392,GA
1678633,438-6540,GA
1678634,438-6540,GA
1678635,438-6232,GA
1678636,438-0173,GA
1678637,438-6664,GA
1678638,438-8660,GA
1678639,438-9417,GA
1678640,438-6214,GA
1678641,438-6214,GA
1678642,438-6214,GA
1678643,438-7473,GA
1678644,438-6214,GA
1678645,438-9417,GA
1678646,438-205B,GA
1678647,438-4617,GA
1678648,438-2827,GA
1678649,438-6116,GA
1678650,438-7473,GA
1678651,438-8355,GA
1678652,438-9417,GA
1678653,438-516C,GA
1678654,438-6214,GA
1678655,438-9417,GA
1678656,438-6664,GA
1678657,438-9417,GA
1678658,438-2827,GA
1678659,438-2827,GA
1678660,438-0173,GA
1678661,438-781C,GA
1678662,438-6214,GA
1678663,438-5562,GA
1678664,438-7229,GA
1678665,438-7473,GA
1678666,438-6116,GA
1678667,438-6214,GA
1678668,438-5562,GA
1678669,438-4636,GA
1678670,438-7473,GA
1678671,438-6116,GA
1678672,438-6540,GA
1678673,438-6540,GA
1678674,438-8660,GA
1678675,438-6540,GA
1678676,438-8355,GA
1678677,438-7473,GA
1678679,438-1769,GA
1678680,438-2827,GA
1678681,438-4893,GA
1678682,438-2827,GA
1678683,438-2827,GA
1678684,438-8660,GA
1678685,438-4617,GA
1678686,438-8355,GA
1678687,438-7473,GA
1678688,438-9417,GA
1678689,438-4617,GA
1678690,438-5311,GA
1678691,438-7170,GA
1678692,438-4617,GA
1678693,438-5562,GA
1678694,438-8392,GA
1678695,438-8392,GA
1678696,438-7473,GA
1678697,438-7473,GA
1678698,438-5562,GA
1678699,438-6540,GA
1678700,99999-MULT,GA
1678701,438-205B,GA
1678702,438-205B,GA
1678703,438-7490,GA
1678704,438-205B,GA
1678705,438-205B,GA
1678707,438-7473,GA
1678708,438-205B,GA
1678709,438-205B,GA
1678710,438-205B,GA
1678711,99999-MULT,GA
1678712,438-6116,GA
1678713,438-2827,GA
1678714,438-9417,GA
1678715,438-9417,GA
1678716,438-6232,GA
1678717,438-4617,GA
1678718,438-8355,GA
1678719,438-6232,GA
1678720,438-2911,GA
1678721,438-9417,GA
1678722,438-8646,GA
1678723,438-4617,GA
1678724,438-7421,GA
1678725,438-6232,GA
1678726,438-4617,GA
1678727,438-0173,GA
1678728,438-9417,GA
1678729,438-4617,GA
1678730,438-1769,GA
1678731,438-9417,GA
1678732,438-7170,GA
1678733,438-6214,GA
1678734,438-7435,GA
1678735,438-1769,GA
1678736,438-7229,GA
1678737,438-7229,GA
1678738,438-8660,GA
1678739,438-8660,GA
1678740,438-8660,GA
1678741,438-8660,GA
1678742,438-9417,GA
1678743,438-7490,GA
1678744,438-7490,GA
1678745,438-7435,GA
1678746,438-9417,GA
1678747,438-4617,GA
1678748,438-2827,GA
1678749,438-2827,GA
1678750,438-1769,GA
1678751,438-6664,GA
1678752,438-9417,GA
1678753,438-9417,GA
1678754,438-5562,GA
1678755,438-5562,GA
1678756,438-6214,GA
1678757,438-9417,GA
1678758,438-6232,GA
1678759,438-781C,GA
1678760,438-5562,GA
1678761,438-6214,GA
1678762,438-9417,GA
1678763,438-6214,GA
1678764,438-6214,GA
1678765,438-781C,GA
1678766,438-205B,GA
1678767,438-6540,GA
1678768,438-5562,GA
1678769,438-5562,GA
1678770,438-7473,GA
1678771,438-0173,GA
1678772,438-6214,GA
1678773,438-6214,GA
1678774,438-4617,GA
1678775,438-8355,GA
1678776,438-6232,GA
1678777,438-6664,GA
1678778,438-6664,GA
1678779,438-7473,GA
1678780,438-6540,GA
1678781,438-8355,GA
1678782,438-8660,GA
1678783,438-8660,GA
1678784,438-8355,GA
1678785,438-4617,GA
1678786,438-6232,GA
1678787,438-6540,GA
1678788,438-6214,GA
1678789,438-5562,GA
1678790,438-7473,GA
1678791,438-8660,GA
1678792,438-2827,GA
1678793,438-7473,GA
1678794,438-6232,GA
1678795,438-9417,GA
1678796,438-9417,GA
1678797,438-9417,GA
1678798,438-0173,GA
1678799,438-0155,GA
1678800,438-516C,GA
1678801,438-8758,GA
1678802,438-8758,GA
1678803,438-8758,GA
1678804,438-8758,GA
1678805,438-8758,GA
1678806,438-8758,GA
1678807,438-8758,GA
1678808,438-8355,GA
1678809,438-6116,GA
1678810,438-6116,GA
1678811,99999-MULT,GA
1678812,438-8758,GA
1678813,438-8392,GA
1678814,438-8758,GA
1678815,438-8758,GA
1678816,438-8758,GA
1678817,438-9417,GA
1678818,438-8758,GA
1678819,438-8758,GA
1678820,438-8758,GA
1678821,438-4617,GA
1678822,438-205B,GA
1678823,438-8392,GA
1678824,438-8758,GA
1678825,438-8758,GA
1678826,438-8758,GA
1678827,438-8758,GA
1678828,438-8758,GA
1678829,438-8758,GA
1678830,438-8758,GA
1678831,438-6116,GA
1678832,438-8758,GA
1678833,438-2827,GA
1678834,438-8758,GA
1678835,438-4617,GA
1678836,438-8758,GA
1678837,438-8758,GA
1678838,438-9417,GA
1678839,438-4617,GA
1678840,438-8758,GA
1678841,438-8758,GA
1678842,438-9417,GA
1678843,438-9417,GA
1678844,438-9417,GA
1678845,438-4617,GA
1678846,438-4617,GA
1678847,438-856A,GA
1678848,438-6214,GA
1678849,438-6664,GA
1678850,438-6116,GA
1678851,438-5562,GA
1678852,438-6664,GA
1678853,438-4617,GA
1678854,438-4617,GA
1678855,438-6232,GA
1678856,438-5562,GA
1678857,438-6214,GA
1678858,438-6232,GA
1678859,438-6232,GA
1678860,438-7473,GA
1678861,438-6664,GA
1678862,438-7473,GA
1678863,438-6214,GA
1678864,438-4617,GA
1678865,438-7473,GA
1678866,438-1769,GA
1678867,438-9417,GA
1678868,438-4636,GA
1678869,438-0173,GA
1678870,438-8332,GA
1678871,438-6116,GA
1678872,438-0173,GA
1678873,438-6232,GA
1678874,438-8355,GA
1678875,438-8355,GA
1678876,438-6214,GA
1678877,438-6540,GA
1678878,438-6232,GA
1678879,438-205B,GA
1678880,438-4332,GA
1678881,438-2827,GA
1678882,438-4617,GA
1678883,438-6232,GA
1678884,438-2827,GA
1678885,438-4617,GA
1678886,438-5562,GA
1678887,438-5562,GA
1678888,438-2911,GA
1678889,438-2827,GA
1678890,438-2827,GA
1678891,438-4617,GA
1678892,438-8355,GA
1678893,438-9417,GA
1678894,438-6116,GA
1678895,438-6664,GA
1678896,438-8392,GA
1678897,438-6540,GA
1678898,438-6232,GA
1678899,438-6116,GA
1678900,438-7473,GA
1678901,438-6232,GA
1678902,438-205B,GA
1678903,438-205B,GA
1678904,438-1769,GA
1678905,438-5311,GA
1678906,438-5311,GA
1678907,438-7473,GA
1678908,438-7473,GA
1678909,438-6116,GA
1678910,438-6214,GA
1678911,99999-MULT,GA
1678913,438-8758,GA
1678914,438-5562,GA
1678915,438-4617,GA
1678916,438-5311,GA
1678917,438-9417,GA
1678918,438-2827,GA
1678919,438-2827,GA
1678920,438-2827,GA
1678921,438-2827,GA
1678922,438-8758,GA
1678923,438-6664,GA
1678924,438-9417,GA
1678925,438-6214,GA
1678926,438-0173,GA
1678927,438-136A,GA
1678928,438-7229,GA
1678929,438-4617,GA
1678930,99999-9417,GA
1678931,438-4617,GA
1678932,438-2827,GA
1678933,438-7797,GA
1678934,438-5562,GA
1678935,438-2827,GA
1678936,438-6214,GA
1678937,438-9417,GA
1678938,438-6214,GA
1678939,438-6664,GA
1678940,438-6232,GA
1678941,438-1769,GA
1678942,438-8355,GA
1678943,438-781C,GA
1678944,438-4617,GA
1678945,438-9417,GA
1678946,438-0173,GA
1678947,438-9417,GA
1678948,438-0173,GA
1678949,438-067D,GA
1678950,99999-MULT,GA
1678951,438-6116,GA
1678952,438-6116,GA
1678953,438-6540,GA
1678954,438-5311,GA
1678955,438-7490,GA
1678956,438-6116,GA
1678957,438-9417,GA
1678958,99999-MULT,GA
1678959,99999-MULT,GA
1678960,438-4617,GA
1678961,438-8660,GA
1678962,438-0173,GA
1678963,438-4332,GA
1678964,438-8660,GA
1678965,438-8660,GA
1678966,438-9417,GA
1678967,438-8660,GA
1678968,438-6428,GA
1678969,438-9417,GA
1678970,438-7490,GA
1678971,438-6116,GA
1678972,438-6540,GA
1678973,438-5562,GA
1678974,438-516C,GA
1678975,438-7435,GA
1678977,438-6540,GA
1678978,438-7473,GA
1678979,438-6214,GA
1678980,438-4617,GA
1678981,438-6116,GA
1678982,438-6214,GA
1678983,438-6214,GA
1678984,438-6664,GA
1678985,438-9417,GA
1678986,438-6214,GA
1678987,438-8355,GA
1678988,438-6214,GA
1678989,438-9417,GA
1678990,438-1769,GA
1678991,438-6630,GA
1678992,438-8660,GA
1678993,438-8660,GA
1678994,438-8660,GA
1678995,438-8660,GA
1678996,438-8660,GA
1678997,438-6116,GA
1678998,438-6628,GA
1678999,438-2911,GA
1681200,254-875F,WV
1681201,932-489F,WV
1681202,254-0270,WV
1681203,254-8575,WV
1681204,254-8575,WV
1681205,254-4036,WV
1681207,254-8575,WV
1681211,99999-MULT,WV
1681212,256-6534,WV
1681213,256-489F,WV
1681214,256-080F,WV
1681215,254-368E,WV
1681220,254-6394,WV
1681222,254-5833,WV
1681229,254-6664,WV
1681235,254-6394,WV
1681238,254-6394,WV
1681239,932-489F,WV
1681242,240-8575,WV
1681245,254-8575,WV
1681258,240-6394,WV
1681260,240-9214,WV
1681285,256-6534,WV
1681302,256-6534,WV
1681311,99999-MULT,WV
1681313,254-4036,WV
1681319,254-5833,WV
1681323,932-0270,WV
1681328,256-6664,WV
1681340,254-9214,WV
1681341,254-9214,WV
1681342,256-9214,WV
1681355,254-489F,WV
1681365,256-489F,WV
1681404,256-6534,WV
1681411,99999-MULT,WV
1681427,254-8575,WV
1681429,254-8575,WV
1681434,932-489F,WV
1681456,256-4644,WV
1681495,256-080F,WV
1681499,932-489F,WV
1681511,99999-MULT,WV
1681533,256-080F,WV
1681555,99999-MULT,WV
1681611,99999-MULT,WV
1681622,256-9214,WV
1681700,99999-MULT,WV
1681711,99999-MULT,WV
1681729,932-489F,WV
1681753,256-6534,WV
1681811,99999-MULT,WV
1681888,254-5833,WV
1681892,256-489F,WV
1681911,99999-MULT,WV
1681945,254-4644,WV
1681950,99999-MULT,WV
1681958,99999-MULT,WV
1681959,99999-MULT,WV
1681976,99999-MULT,WV
1682200,552-279D,TX
1682201,552-6534,TX
1682202,552-6506,TX
1682203,552-6529,TX
1682204,552-6590,TX
1682205,552-353D,TX
1682206,552-6506,TX
1682207,552-6590,TX
1682208,552-6534,TX
1682209,552-6506,TX
1682211,99999-MULT,TX
1682212,552-7726,TX
1682214,552-4938,TX
1682220,552-6506,TX
1682221,552-5562,TX
1682222,552-4911,TX
1682223,552-7516,TX
1682224,552-353D,TX
1682225,552-4911,TX
1682227,552-6529,TX
1682229,552-6506,TX
1682230,552-6529,TX
1682231,552-9558,TX
1682232,552-6534,TX
1682233,552-7229,TX
1682234,552-6529,TX
1682235,552-4911,TX
1682236,552-9533,TX
1682237,552-9533,TX
1682238,552-6506,TX
1682239,552-6529,TX
1682241,552-6529,TX
1682253,552-7087,TX
1682267,552-0821,TX
1682286,552-9533,TX
1682292,552-8958,TX
1682294,552-3497,TX
1682300,552-6534,TX
1682311,99999-MULT,TX
1682323,552-6664,TX
1682325,552-7516,TX
1682333,552-0821,TX
1682334,552-4911,TX
1682351,552-6506,TX
1682365,552-6529,TX
1682367,552-6529,TX
1682388,552-9533,TX
1682411,99999-MULT,TX
1682422,552-7516,TX
1682429,552-6534,TX
1682432,552-4911,TX
1682433,552-7516,TX
1682438,552-6664,TX
1682444,552-139F,TX
1682452,552-3497,TX
1682459,552-7087,TX
1682463,552-7516,TX
1682465,552-6664,TX
1682472,552-6529,TX
1682478,552-7516,TX
1682498,552-3497,TX
1682500,552-6506,TX
1682502,552-7516,TX
1682503,552-7516,TX
1682511,99999-MULT,TX
1682514,552-6114,TX
1682518,552-9533,TX
1682521,552-3497,TX
1682549,552-4938,TX
1682551,552-6529,TX
1682552,552-6529,TX
1682553,552-6529,TX
1682554,552-6529,TX
1682555,99999-MULT,TX
1682556,552-6529,TX
1682557,552-6529,TX
1682558,552-6529,TX
1682559,552-6529,TX
1682560,552-6529,TX
1682561,552-6529,TX
1682564,552-4911,TX
1682583,552-6529,TX
1682587,552-7516,TX
1682593,552-353D,TX
1682597,552-6529,TX
1682605,552-7148,TX
1682606,552-7148,TX
1682611,99999-MULT,TX
1682622,552-6664,TX
1682626,552-4938,TX
1682628,552-9533,TX
1682647,552-9533,TX
1682651,552-4938,TX
1682667,552-6664,TX
1682700,99999-MULT,TX
1682710,552-903C,TX
1682711,99999-MULT,TX
1682727,552-8958,TX
1682730,552-9533,TX
1682738,552-4938,TX
1682747,552-7516,TX
1682757,552-7148,TX
1682777,552-139F,TX
1682811,99999-MULT,TX
1682831,552-9533,TX
1682841,552-327E,TX
1682867,552-9533,TX
1682868,552-3497,TX
1682885,552-9533,TX
1682888,552-0821,TX
1682911,99999-MULT,TX
1682936,552-3497,TX
1682958,99999-MULT,TX
1682959,99999-MULT,TX
1682960,552-6844,TX
1682970,552-129G,TX
1682990,552-129G,TX
1682999,552-0821,TX
1701200,636-6664,ND
1701201,638-6534,ND
1701202,638-6534,ND
1701203,636-8054,ND
1701204,638-8054,ND
1701205,636-8054,ND
1701206,638-6534,ND
1701207,638-6534,ND
1701208,638-6534,ND
1701209,638-6534,ND
1701210,636-6568,ND
1701211,99999-MULT,ND
1701212,636-8054,ND
1701213,636-8054,ND
1701214,638-8054,ND
1701215,636-6534,ND
1701216,638-6534,ND
1701217,638-6534,ND
1701218,638-6534,ND
1701219,636-6232,ND
1701220,638-6534,ND
1701221,638-9631,ND
1701222,638-9631,ND
1701223,638-9631,ND
1701224,638-9631,ND
1701225,638-9631,ND
1701226,638-6568,ND
1701227,638-9631,ND
1701228,638-1678,ND
1701229,636-1630,ND
1701230,636-6568,ND
1701231,636-9631,ND
1701232,636-9631,ND
1701234,636-9631,ND
1701235,636-9631,ND
1701237,636-9631,ND
1701238,636-6568,ND
1701239,636-9631,ND
1701240,638-6568,ND
1701241,636-9631,ND
1701242,636-1631,ND
1701243,638-1678,ND
1701244,638-1678,ND
1701245,638-3303,ND
1701246,638-1678,ND
1701247,636-1630,ND
1701248,636-9631,ND
1701249,638-1447,ND
1701250,638-9631,ND
1701251,636-9631,ND
1701252,636-9631,ND
1701253,636-9631,ND
1701254,638-1604,ND
1701255,638-9631,ND
1701256,636-1636,ND
1701257,636-1630,ND
1701258,638-9631,ND
1701259,636-1630,ND
1701260,638-6568,ND
1701261,636-6568,ND
1701262,636-1447,ND
1701263,638-3303,ND
1701264,638-9631,ND
1701265,636-1630,ND
1701266,636-1636,ND
1701267,638-3303,ND
1701268,638-3303,ND
1701269,636-6568,ND
1701270,636-6568,ND
1701271,636-9631,ND
1701272,638-3303,ND
1701273,638-1604,ND
1701274,636-1631,ND
1701275,638-1607,ND
1701276,640-9631,ND
1701277,636-9631,ND
1701278,638-6534,ND
1701279,638-1607,ND
1701280,636-9631,ND
1701281,636-9631,ND
1701282,636-9631,ND
1701283,636-1636,ND
1701284,636-1630,ND
1701285,636-1610,ND
1701286,638-1604,ND
1701288,638-1681,ND
1701289,636-6534,ND
1701290,638-6534,ND
1701292,636-1447,ND
1701293,636-9631,ND
1701294,636-1447,ND
1701295,638-3303,ND
1701296,636-1447,ND
1701297,636-9631,ND
1701298,636-9631,ND
1701300,638-7421,ND
1701301,638-6568,ND
1701302,636-6534,ND
1701303,636-6534,ND
1701304,636-6534,ND
1701305,636-6534,ND
1701306,636-6664,ND
1701307,636-6534,ND
1701308,636-6534,ND
1701309,636-6534,ND
1701310,638-6534,ND
1701311,99999-MULT,ND
1701312,638-6534,ND
1701313,638-6534,ND
1701314,636-6232,ND
1701315,638-6534,ND
1701316,638-6534,ND
1701317,636-6568,ND
1701318,636-6568,ND
1701319,638-6232,ND
1701320,636-6534,ND
1701321,638-6568,ND
1701322,636-1447,ND
1701323,638-9631,ND
1701324,638-1447,ND
1701325,638-6568,ND
1701326,636-1630,ND
1701327,638-1604,ND
1701328,638-9631,ND
1701329,638-6568,ND
1701330,636-6568,ND
1701331,636-6568,ND
1701332,638-1604,ND
1701333,638-9631,ND
1701334,638-6568,ND
1701335,636-9631,ND
1701336,638-1604,ND
1701337,638-1632,ND
1701338,638-3303,ND
1701339,638-6568,ND
1701340,638-6568,ND
1701341,638-6568,ND
1701342,636-3065,ND
1701343,636-9631,ND
1701344,636-1611,ND
1701345,636-1630,ND
1701346,636-3065,ND
1701347,636-9631,ND
1701348,638-4413,ND
1701349,636-1681,ND
1701350,636-6534,ND
1701351,636-6534,ND
1701352,636-9631,ND
1701353,636-813F,ND
1701354,638-772G,ND
1701355,638-9631,ND
1701356,636-4708,ND
1701357,636-1611,ND
1701358,636-3065,ND
1701359,638-1678,ND
1701360,636-6534,ND
1701361,636-6568,ND
1701362,638-3303,ND
1701363,638-4413,ND
1701364,636-4708,ND
1701365,636-2564,ND
1701366,638-1678,ND
1701367,636-6568,ND
1701368,636-6568,ND
1701369,636-8054,ND
1701370,636-6568,ND
1701371,636-6568,ND
1701372,636-1631,ND
1701373,636-2564,ND
1701374,638-1611,ND
1701375,636-1611,ND
1701376,640-1689,ND
1701377,638-1625,ND
1701378,638-1604,ND
1701379,636-3065,ND
1701380,636-610D,ND
1701381,636-6568,ND
1701382,636-6568,ND
1701383,636-3065,ND
1701384,636-1630,ND
1701385,638-1632,ND
1701386,638-3303,ND
1701387,638-1604,ND
1701388,636-6568,ND
1701389,638-6568,ND
1701390,638-6534,ND
1701391,638-6534,ND
1701392,638-1604,ND
1701393,636-1447,ND
1701394,636-6232,ND
1701395,636-1447,ND
1701396,636-1611,ND
1701397,636-1630,ND
1701398,636-1447,ND
1701399,638-6568,ND
1701400,638-6534,ND
1701402,636-8282,ND
1701403,636-6664,ND
1701408,636-6534,ND
1701411,99999-MULT,ND
1701412,636-7421,ND
1701414,636-3065,ND
1701417,636-9631,ND
1701419,636-7421,ND
1701420,638-3303,ND
1701421,638-6568,ND
1701422,638-4413,ND
1701423,638-1604,ND
1701424,636-1683,ND
1701425,638-610D,ND
1701426,638-6568,ND
1701427,636-1611,ND
1701428,636-9631,ND
1701429,636-7421,ND
1701430,636-6568,ND
1701431,636-3065,ND
1701432,636-1611,ND
1701433,636-9631,ND
1701434,636-3065,ND
1701435,636-1683,ND
1701436,636-9631,ND
1701437,636-1622,ND
1701438,638-1447,ND
1701439,636-1631,ND
1701440,638-6568,ND
1701441,638-6534,ND
1701442,638-4413,ND
1701443,640-1680,ND
1701444,638-1632,ND
1701445,638-4413,ND
1701446,636-9631,ND
1701447,638-4413,ND
1701448,638-4413,ND
1701449,638-6568,ND
1701450,638-2577,ND
1701451,636-9631,ND
1701452,638-1604,ND
1701453,638-3303,ND
1701454,636-1630,ND
1701455,638-374F,ND
1701456,638-7008,ND
1701457,636-1401,ND
1701458,638-3065,ND
1701459,638-3303,ND
1701460,638-6568,ND
1701461,636-9631,ND
1701462,638-4413,ND
1701463,638-1632,ND
1701464,638-1625,ND
1701465,638-1447,ND
1701466,638-1447,ND
1701467,638-1632,ND
1701468,638-3303,ND
1701469,636-1509,ND
1701471,638-6568,ND
1701472,638-2577,ND
1701473,638-1447,ND
1701474,636-1631,ND
1701475,638-1604,ND
1701476,636-9631,ND
1701477,638-1678,ND
1701478,636-2737,ND
1701480,638-6568,ND
1701481,650-9636,ND
1701482,638-3303,ND
1701483,638-7008,ND
1701484,636-9631,ND
1701485,636-1683,ND
1701486,636-1610,ND
1701487,638-4413,ND
1701488,636-1630,ND
1701489,636-1610,ND
1701490,636-6534,ND
1701491,636-6701,ND
1701492,636-9631,ND
1701493,636-1681,ND
1701494,638-6232,ND
1701495,638-6232,ND
1701496,636-1636,ND
1701497,638-1632,ND
1701498,638-6232,ND
1701499,636-4708,ND
1701500,638-6534,ND
1701502,638-2577,ND
1701507,638-2577,ND
1701509,638-6568,ND
1701511,99999-MULT,ND
1701516,638-7421,ND
1701520,636-6568,ND
1701521,636-6534,ND
1701522,640-9631,ND
1701523,638-1607,ND
1701524,636-1615,ND
1701525,638-3303,ND
1701526,636-8282,ND
1701527,638-6534,ND
1701528,638-1625,ND
1701529,638-1632,ND
1701530,638-9631,ND
1701531,638-2577,ND
1701532,636-3065,ND
1701533,638-3065,ND
1701534,638-3065,ND
1701535,636-6568,ND
1701537,638-3303,ND
1701538,636-1631,ND
1701539,638-1625,ND
1701540,636-610D,ND
1701541,636-6534,ND
1701542,638-1447,ND
1701543,636-9631,ND
1701544,636-3065,ND
1701545,636-1631,ND
1701546,638-1625,ND
1701547,638-1447,ND
1701548,638-1607,ND
1701549,636-1636,ND
1701550,638-6568,ND
1701551,636-4708,ND
1701552,636-7229,ND
1701553,636-1631,ND
1701554,636-3065,ND
1701555,99999-MULT,ND
1701556,638-6534,ND
1701557,638-7229,ND
1701558,638-2577,ND
1701559,638-7008,ND
1701560,638-3065,ND
1701562,638-6534,ND
1701563,638-1607,ND
1701564,636-3065,ND
1701565,638-1632,ND
1701566,636-999E,ND
1701567,638-1607,ND
1701568,638-1625,ND
1701569,636-3065,ND
1701570,638-6568,ND
1701571,638-443B,ND
1701572,638-587A,ND
1701573,638-1607,ND
1701574,638-1607,ND
1701575,638-9631,ND
1701576,638-3065,ND
1701577,638-587A,ND
1701578,638-6232,ND
1701579,638-1607,ND
1701580,638-6568,ND
1701581,636-287G,ND
1701582,638-3065,ND
1701583,638-1447,ND
1701584,638-4413,ND
1701586,638-1632,ND
1701587,636-9631,ND
1701588,636-9631,ND
1701589,638-6534,ND
1701590,638-6534,ND
1701591,636-3065,ND
1701592,638-1638,ND
1701593,636-1630,ND
1701594,636-9631,ND
1701595,638-999E,ND
1701596,638-1625,ND
1701597,638-4413,ND
1701598,636-3065,ND
1701599,636-9631,ND
1701600,636-6534,ND
1701609,638-6568,ND
1701610,636-6664,ND
1701611,99999-MULT,ND
1701620,636-6534,ND
1701621,638-6568,ND
1701622,638-4413,ND
1701623,638-1617,ND
1701624,638-3303,ND
1701625,638-6534,ND
1701626,638-3303,ND
1701627,638-1632,ND
1701628,638-1617,ND
1701629,638-6568,ND
1701630,636-6701,ND
1701631,636-3065,ND
1701632,638-3065,ND
1701633,636-1616,ND
1701634,640-1674,ND
1701635,638-3065,ND
1701636,636-3796,ND
1701637,638-3065,ND
1701638,636-6232,ND
1701639,636-7421,ND
1701640,636-6568,ND
1701641,638-6568,ND
1701642,636-9631,ND
1701644,636-1630,ND
1701645,636-9631,ND
1701646,636-1616,ND
1701647,636-1681,ND
1701648,638-6568,ND
1701649,636-6568,ND
1701650,636-6568,ND
1701651,638-6534,ND
1701652,636-1683,ND
1701653,636-1683,ND
1701654,638-4413,ND
1701655,636-1630,ND
1701656,638-1678,ND
1701657,636-1630,ND
1701658,636-6664,ND
1701659,636-6534,ND
1701660,636-6534,ND
1701661,638-6534,ND
1701662,636-1447,ND
1701663,638-9631,ND
1701664,638-1625,ND
1701665,636-1447,ND
1701667,638-9631,ND
1701668,636-1616,ND
1701669,636-1611,ND
1701671,636-9631,ND
1701672,636-2737,ND
1701673,638-1604,ND
1701674,636-1610,ND
1701675,638-1632,ND
1701676,636-1615,ND
1701677,638-1607,ND
1701678,636-6179,ND
1701679,638-1632,ND
1701680,636-6568,ND
1701681,638-6568,ND
1701682,636-1636,ND
1701683,636-6179,ND
1701684,638-1611,ND
1701685,636-1611,ND
1701686,636-3065,ND
1701687,638-3065,ND
1701688,650-2246,ND
1701689,636-1616,ND
1701690,638-6568,ND
1701691,638-3065,ND
1701692,638-3065,ND
1701693,638-3303,ND
1701694,638-1625,ND
1701695,650-610D,ND
1701696,636-9631,ND
1701697,636-1636,ND
1701698,636-1611,ND
1701699,636-1123,ND
1701700,99999-MULT,ND
1701702,638-443B,ND
1701705,638-2577,ND
1701709,636-6534,ND
1701710,636-6534,ND
1701711,99999-MULT,ND
1701712,638-975F,ND
1701713,638-6568,ND
1701718,636-287G,ND
1701720,638-6534,ND
1701721,638-6534,ND
1701722,638-3303,ND
1701723,638-3303,ND
1701724,636-1681,ND
1701725,638-3303,ND
1701726,638-1632,ND
1701727,638-3303,ND
1701728,638-3303,ND
1701729,636-6701,ND
1701730,636-6534,ND
1701731,638-6534,ND
1701732,636-9631,ND
1701733,636-1616,ND
1701734,638-1604,ND
1701736,640-1662,ND
1701737,638-6232,ND
1701738,636-2564,ND
1701739,636-6534,ND
1701740,636-6534,ND
1701741,636-6534,ND
1701742,636-1681,ND
1701743,638-1632,ND
1701744,650-9636,ND
1701745,638-4413,ND
1701746,636-9631,ND
1701747,636-9631,ND
1701748,638-4413,ND
1701749,636-1616,ND
1701751,638-3065,ND
1701752,636-1610,ND
1701753,636-1611,ND
1701754,638-1604,ND
1701755,638-1632,ND
1701756,638-3303,ND
